ds,brand,store_type,quantity,unit_price
01-08-2024,Hershey,Airport,172,9.63
01-08-2024,Hershey,Mall,120,9.53
01-08-2024,Hershey,Online,162,8.49
01-08-2024,Hershey,Retail,113,7.67
01-08-2024,Lindt,Airport,193,8.55
01-08-2024,Lindt,Mall,206,8.99
01-08-2024,Lindt,Online,214,8.43
01-08-2024,Lindt,Retail,134,9.4
01-08-2024,Mars,Airport,231,9.51
01-08-2024,Mars,Mall,127,9.7
01-08-2024,Mars,Online,191,8.4
01-08-2024,Mars,Retail,98,10.73
02-08-2024,Cadbury,Airport,166,9.18
02-08-2024,Cadbury,Mall,201,8.87
02-08-2024,Cadbury,Online,191,9.33
02-08-2024,Cadbury,Retail,118,9.86
02-08-2024,Ferrero,Airport,218,8
02-08-2024,Ferrero,Mall,158,9.12
02-08-2024,Ferrero,Online,217,9.26
02-08-2024,Ferrero,Retail,145,9.3
02-08-2024,Godiva,Airport,195,8.96
02-08-2024,Godiva,Mall,152,8.94
02-08-2024,Godiva,Online,141,9.16
02-08-2024,Godiva,Retail,121,9.23
02-08-2024,Hershey,Airport,195,8.7
02-08-2024,Hershey,Mall,127,7.79
02-08-2024,Hershey,Online,132,8.94
02-08-2024,Hershey,Retail,151,9.39
02-08-2024,Lindt,Airport,217,8.45
02-08-2024,Lindt,Mall,172,8.79
02-08-2024,Lindt,Online,151,8.91
02-08-2024,Lindt,Retail,131,7.83
02-08-2024,Mars,Airport,218,9.13
02-08-2024,Mars,Mall,166,8.77
02-08-2024,Mars,Online,158,8.83
02-08-2024,Mars,Retail,139,9.29
03-08-2024,Cadbury,Airport,272,9.11
03-08-2024,Cadbury,Mall,171,8.61
03-08-2024,Cadbury,Online,177,9.81
03-08-2024,Cadbury,Retail,169,8.79
03-08-2024,Ferrero,Airport,221,8.96
03-08-2024,Ferrero,Mall,187,8.97
03-08-2024,Ferrero,Online,225,10
03-08-2024,Ferrero,Retail,122,9.87
03-08-2024,Godiva,Airport,131,8.77
03-08-2024,Godiva,Mall,164,8.95
03-08-2024,Godiva,Online,142,9.03
03-08-2024,Godiva,Retail,98,9.66
03-08-2024,Hershey,Airport,153,9.02
03-08-2024,Hershey,Mall,162,8.46
03-08-2024,Hershey,Online,115,9.67
03-08-2024,Hershey,Retail,132,9.77
03-08-2024,Lindt,Airport,207,8.81
03-08-2024,Lindt,Mall,186,9.17
03-08-2024,Lindt,Online,170,9.1
03-08-2024,Lindt,Retail,162,9.32
03-08-2024,Mars,Airport,182,9.15
03-08-2024,Mars,Mall,201,8.82
03-08-2024,Mars,Online,177,8.17
03-08-2024,Mars,Retail,98,8.02
04-08-2024,Cadbury,Airport,271,9.11
04-08-2024,Cadbury,Mall,279,9
04-08-2024,Cadbury,Online,170,8.35
04-08-2024,Cadbury,Retail,158,9.16
04-08-2024,Ferrero,Airport,208,9.73
04-08-2024,Ferrero,Mall,201,9.14
04-08-2024,Ferrero,Online,206,9.17
04-08-2024,Ferrero,Retail,148,8.86
04-08-2024,Godiva,Airport,178,9.33
04-08-2024,Godiva,Mall,168,8.72
04-08-2024,Godiva,Online,147,8.84
04-08-2024,Godiva,Retail,163,8.66
04-08-2024,Hershey,Airport,162,9.11
04-08-2024,Hershey,Mall,171,8.32
04-08-2024,Hershey,Online,132,9.46
04-08-2024,Hershey,Retail,122,8.93
04-08-2024,Lindt,Airport,210,9.32
04-08-2024,Lindt,Mall,169,10
04-08-2024,Lindt,Online,184,8.66
04-08-2024,Lindt,Retail,122,8.57
04-08-2024,Mars,Airport,180,9.22
04-08-2024,Mars,Mall,192,8.61
04-08-2024,Mars,Online,121,8.82
04-08-2024,Mars,Retail,158,9.39
05-08-2024,Cadbury,Airport,246,8.65
05-08-2024,Cadbury,Mall,259,8.86
05-08-2024,Cadbury,Online,223,8.78
05-08-2024,Cadbury,Retail,172,9.03
05-08-2024,Ferrero,Airport,275,9.4
05-08-2024,Ferrero,Mall,195,8.57
05-08-2024,Ferrero,Online,276,8.81
05-08-2024,Ferrero,Retail,179,9.85
05-08-2024,Godiva,Airport,163,8.79
05-08-2024,Godiva,Mall,126,9.24
05-08-2024,Godiva,Online,173,9.72
05-08-2024,Godiva,Retail,138,8.4
05-08-2024,Hershey,Airport,164,9.41
05-08-2024,Hershey,Mall,123,8.73
05-08-2024,Hershey,Online,147,8.81
05-08-2024,Hershey,Retail,144,9.01
05-08-2024,Lindt,Airport,206,8.71
05-08-2024,Lindt,Mall,157,9.02
05-08-2024,Lindt,Online,177,8.94
05-08-2024,Lindt,Retail,132,9.68
05-08-2024,Mars,Airport,245,8.93
05-08-2024,Mars,Mall,156,8.58
05-08-2024,Mars,Online,179,9.7
05-08-2024,Mars,Retail,137,9.07
06-08-2024,Cadbury,Airport,243,8.34
06-08-2024,Cadbury,Mall,225,8.98
06-08-2024,Cadbury,Online,142,8.86
06-08-2024,Cadbury,Retail,165,8.83
06-08-2024,Ferrero,Airport,179,9.18
06-08-2024,Ferrero,Mall,228,9.15
06-08-2024,Ferrero,Online,297,8.96
06-08-2024,Ferrero,Retail,117,8.76
06-08-2024,Godiva,Airport,190,9.58
06-08-2024,Godiva,Mall,151,8.92
06-08-2024,Godiva,Online,162,8.09
06-08-2024,Godiva,Retail,91,8.76
06-08-2024,Hershey,Airport,187,9.46
06-08-2024,Hershey,Mall,137,9.02
06-08-2024,Hershey,Online,138,9.06
06-08-2024,Hershey,Retail,105,8.78
06-08-2024,Lindt,Airport,199,8.7
06-08-2024,Lindt,Mall,237,9.6
06-08-2024,Lindt,Online,217,8.93
06-08-2024,Lindt,Retail,149,8.93
06-08-2024,Mars,Airport,189,9.2
06-08-2024,Mars,Mall,206,8.65
06-08-2024,Mars,Online,187,8.43
06-08-2024,Mars,Retail,152,7.78
07-08-2024,Cadbury,Airport,263,8.63
07-08-2024,Cadbury,Mall,156,9.65
07-08-2024,Cadbury,Online,168,8.86
07-08-2024,Cadbury,Retail,127,8.4
07-08-2024,Ferrero,Airport,215,9.05
07-08-2024,Ferrero,Mall,145,8.28
07-08-2024,Ferrero,Online,195,8.81
07-08-2024,Ferrero,Retail,150,8.52
07-08-2024,Godiva,Airport,178,8.72
07-08-2024,Godiva,Mall,176,9.27
07-08-2024,Godiva,Online,125,8.2
07-08-2024,Godiva,Retail,94,9.1
07-08-2024,Hershey,Airport,160,8.68
07-08-2024,Hershey,Mall,150,9.04
07-08-2024,Hershey,Online,164,9.05
07-08-2024,Hershey,Retail,117,8.45
07-08-2024,Lindt,Airport,218,8.18
07-08-2024,Lindt,Mall,162,9.05
07-08-2024,Lindt,Online,143,9.23
07-08-2024,Lindt,Retail,165,8.5
07-08-2024,Mars,Airport,188,9.26
07-08-2024,Mars,Mall,195,8.4
07-08-2024,Mars,Online,175,9.65
07-08-2024,Mars,Retail,148,8.21
08-08-2024,Cadbury,Airport,204,8.82
08-08-2024,Cadbury,Mall,194,8.89
08-08-2024,Cadbury,Online,222,8.99
08-08-2024,Cadbury,Retail,181,8.9
08-08-2024,Ferrero,Airport,215,9.07
08-08-2024,Ferrero,Mall,198,10
08-08-2024,Ferrero,Online,208,8.29
08-08-2024,Ferrero,Retail,121,8.2
08-08-2024,Godiva,Airport,256,8.84
08-08-2024,Godiva,Mall,145,9.29
08-08-2024,Godiva,Online,148,8.82
08-08-2024,Godiva,Retail,119,8.2
08-08-2024,Hershey,Airport,128,9.93
08-08-2024,Hershey,Mall,127,8.98
08-08-2024,Hershey,Online,174,9.63
08-08-2024,Hershey,Retail,123,8.32
08-08-2024,Lindt,Airport,204,8.93
08-08-2024,Lindt,Mall,213,8.61
08-08-2024,Lindt,Online,182,9.68
08-08-2024,Lindt,Retail,143,8.63
08-08-2024,Mars,Airport,202,9.25
08-08-2024,Mars,Mall,218,9.03
08-08-2024,Mars,Online,204,8.39
08-08-2024,Mars,Retail,108,9.83
09-08-2024,Cadbury,Airport,223,8.89
09-08-2024,Cadbury,Mall,182,9.06
09-08-2024,Cadbury,Online,220,8.92
09-08-2024,Cadbury,Retail,133,9.09
09-08-2024,Ferrero,Airport,238,8.21
09-08-2024,Ferrero,Mall,231,9.76
09-08-2024,Ferrero,Online,131,8.49
09-08-2024,Ferrero,Retail,173,9.24
09-08-2024,Godiva,Airport,217,9.56
09-08-2024,Godiva,Mall,135,8.64
09-08-2024,Godiva,Online,118,9.57
09-08-2024,Godiva,Retail,79,9.05
09-08-2024,Hershey,Airport,134,8.51
09-08-2024,Hershey,Mall,172,8.68
09-08-2024,Hershey,Online,148,8.37
09-08-2024,Hershey,Retail,126,8.81
09-08-2024,Lindt,Airport,169,9.04
09-08-2024,Lindt,Mall,180,9.03
09-08-2024,Lindt,Online,173,8.48
09-08-2024,Lindt,Retail,156,9.69
09-08-2024,Mars,Airport,231,8.67
09-08-2024,Mars,Mall,224,8.72
09-08-2024,Mars,Online,160,8.66
09-08-2024,Mars,Retail,202,8.52
10-08-2024,Cadbury,Airport,239,8.82
10-08-2024,Cadbury,Mall,176,8.89
10-08-2024,Cadbury,Online,252,8.82
10-08-2024,Cadbury,Retail,130,9.58
10-08-2024,Ferrero,Airport,193,8.45
10-08-2024,Ferrero,Mall,174,8.97
10-08-2024,Ferrero,Online,182,9.85
10-08-2024,Ferrero,Retail,138,9.08
10-08-2024,Godiva,Airport,209,9.31
10-08-2024,Godiva,Mall,146,9.54
10-08-2024,Godiva,Online,161,8.4
10-08-2024,Godiva,Retail,101,8.75
10-08-2024,Hershey,Airport,143,9.02
10-08-2024,Hershey,Mall,166,8.87
10-08-2024,Hershey,Online,145,7.95
10-08-2024,Hershey,Retail,131,9.49
10-08-2024,Lindt,Airport,214,9.4
10-08-2024,Lindt,Mall,185,8.91
10-08-2024,Lindt,Online,166,9.44
10-08-2024,Lindt,Retail,129,8.67
10-08-2024,Mars,Airport,274,8.89
10-08-2024,Mars,Mall,182,8.39
10-08-2024,Mars,Online,181,8.54
10-08-2024,Mars,Retail,142,8.33
11-08-2024,Cadbury,Airport,242,9.02
11-08-2024,Cadbury,Mall,184,9.46
11-08-2024,Cadbury,Online,193,9.32
11-08-2024,Cadbury,Retail,128,8.88
11-08-2024,Ferrero,Airport,236,8.78
11-08-2024,Ferrero,Mall,160,9.21
11-08-2024,Ferrero,Online,161,8.52
11-08-2024,Ferrero,Retail,188,8.75
11-08-2024,Godiva,Airport,188,7.82
11-08-2024,Godiva,Mall,137,8.58
11-08-2024,Godiva,Online,141,9.41
11-08-2024,Godiva,Retail,134,10.07
11-08-2024,Hershey,Airport,152,9.79
11-08-2024,Hershey,Mall,133,8.78
11-08-2024,Hershey,Online,179,8.61
11-08-2024,Hershey,Retail,113,9.97
11-08-2024,Lindt,Airport,263,8.57
11-08-2024,Lindt,Mall,148,8.72
11-08-2024,Lindt,Online,198,8.47
11-08-2024,Lindt,Retail,117,9.54
11-08-2024,Mars,Airport,216,8.7
11-08-2024,Mars,Mall,182,8.35
11-08-2024,Mars,Online,215,9.23
11-08-2024,Mars,Retail,160,8.7
12-08-2024,Cadbury,Airport,200,9.53
12-08-2024,Cadbury,Mall,194,9.35
12-08-2024,Cadbury,Online,197,9.32
12-08-2024,Cadbury,Retail,145,8.58
12-08-2024,Ferrero,Airport,252,9.25
12-08-2024,Ferrero,Mall,199,9.51
12-08-2024,Ferrero,Online,205,8.46
12-08-2024,Ferrero,Retail,139,8.38
12-08-2024,Godiva,Airport,162,8.31
12-08-2024,Godiva,Mall,183,8.92
12-08-2024,Godiva,Online,148,9.28
12-08-2024,Godiva,Retail,133,9.13
12-08-2024,Hershey,Airport,148,8.76
12-08-2024,Hershey,Mall,147,8.61
12-08-2024,Hershey,Online,125,9.92
12-08-2024,Hershey,Retail,108,9.56
12-08-2024,Lindt,Airport,185,8.42
12-08-2024,Lindt,Mall,228,8.52
12-08-2024,Lindt,Online,159,8.68
12-08-2024,Lindt,Retail,128,9.77
12-08-2024,Mars,Airport,209,8.67
12-08-2024,Mars,Mall,154,8.58
12-08-2024,Mars,Online,141,9.46
12-08-2024,Mars,Retail,122,9.61
13-08-2024,Cadbury,Airport,276,8.83
13-08-2024,Cadbury,Mall,233,8.23
13-08-2024,Cadbury,Online,187,8.49
13-08-2024,Cadbury,Retail,138,9.66
13-08-2024,Ferrero,Airport,222,8.83
13-08-2024,Ferrero,Mall,162,10.57
13-08-2024,Ferrero,Online,195,9.79
13-08-2024,Ferrero,Retail,145,9.97
13-08-2024,Godiva,Airport,194,8.84
13-08-2024,Godiva,Mall,170,9.97
13-08-2024,Godiva,Online,137,8.61
13-08-2024,Godiva,Retail,127,9.24
13-08-2024,Hershey,Airport,195,8.54
13-08-2024,Hershey,Mall,129,9.2
13-08-2024,Hershey,Online,156,8.41
13-08-2024,Hershey,Retail,131,8.07
13-08-2024,Lindt,Airport,212,9.49
13-08-2024,Lindt,Mall,203,9.07
13-08-2024,Lindt,Online,150,9.26
13-08-2024,Lindt,Retail,80,9.68
13-08-2024,Mars,Airport,188,9
13-08-2024,Mars,Mall,202,9.06
13-08-2024,Mars,Online,184,9.76
13-08-2024,Mars,Retail,146,8.69
14-08-2024,Cadbury,Airport,216,9.16
14-08-2024,Cadbury,Mall,244,9.1
14-08-2024,Cadbury,Online,195,8.84
14-08-2024,Cadbury,Retail,140,9.45
14-08-2024,Ferrero,Airport,187,8.69
14-08-2024,Ferrero,Mall,195,9.15
14-08-2024,Ferrero,Online,202,9.42
14-08-2024,Ferrero,Retail,169,9.85
14-08-2024,Godiva,Airport,173,8.63
14-08-2024,Godiva,Mall,157,8.47
14-08-2024,Godiva,Online,166,8.35
14-08-2024,Godiva,Retail,126,8.68
14-08-2024,Hershey,Airport,200,8.99
14-08-2024,Hershey,Mall,131,8.97
14-08-2024,Hershey,Online,117,8.13
14-08-2024,Hershey,Retail,152,8.66
14-08-2024,Lindt,Airport,211,8.68
14-08-2024,Lindt,Mall,190,9.09
14-08-2024,Lindt,Online,156,9.31
14-08-2024,Lindt,Retail,132,8.95
14-08-2024,Mars,Airport,244,8.79
14-08-2024,Mars,Mall,194,9.24
14-08-2024,Mars,Online,100,9.81
14-08-2024,Mars,Retail,144,8.94
15-08-2024,Cadbury,Airport,220,8.67
15-08-2024,Cadbury,Mall,220,8.51
15-08-2024,Cadbury,Online,190,8.83
15-08-2024,Cadbury,Retail,148,8.87
15-08-2024,Ferrero,Airport,211,9.03
15-08-2024,Ferrero,Mall,191,8.86
15-08-2024,Ferrero,Online,200,9.59
15-08-2024,Ferrero,Retail,135,8.86
15-08-2024,Godiva,Airport,148,9.02
15-08-2024,Godiva,Mall,137,8.58
15-08-2024,Godiva,Online,160,9.53
15-08-2024,Godiva,Retail,122,9.44
15-08-2024,Hershey,Airport,232,8.6
15-08-2024,Hershey,Mall,141,8.66
15-08-2024,Hershey,Online,134,8.87
15-08-2024,Hershey,Retail,82,9.01
15-08-2024,Lindt,Airport,214,8.7
15-08-2024,Lindt,Mall,182,9.22
15-08-2024,Lindt,Online,161,9.19
15-08-2024,Lindt,Retail,104,8.76
15-08-2024,Mars,Airport,122,9.11
15-08-2024,Mars,Mall,165,9.4
15-08-2024,Mars,Online,186,9.28
15-08-2024,Mars,Retail,121,8.5
16-08-2024,Cadbury,Airport,255,9.36
16-08-2024,Cadbury,Mall,254,8.81
16-08-2024,Cadbury,Online,179,8.57
16-08-2024,Cadbury,Retail,169,9.11
16-08-2024,Ferrero,Airport,221,8.43
16-08-2024,Ferrero,Mall,185,9.71
16-08-2024,Ferrero,Online,182,8.93
16-08-2024,Ferrero,Retail,157,7.56
16-08-2024,Godiva,Airport,116,9.21
16-08-2024,Godiva,Mall,191,8.6
16-08-2024,Godiva,Online,128,9.59
16-08-2024,Godiva,Retail,168,8.84
16-08-2024,Hershey,Airport,169,8.73
16-08-2024,Hershey,Mall,114,9
16-08-2024,Hershey,Online,174,9.42
16-08-2024,Hershey,Retail,88,9.05
16-08-2024,Lindt,Airport,225,9.16
16-08-2024,Lindt,Mall,237,9.62
16-08-2024,Lindt,Online,193,9.28
16-08-2024,Lindt,Retail,128,9.65
16-08-2024,Mars,Airport,214,8.66
16-08-2024,Mars,Mall,157,8.93
16-08-2024,Mars,Online,179,8.42
16-08-2024,Mars,Retail,145,9.63
17-08-2024,Cadbury,Airport,227,8.43
17-08-2024,Cadbury,Mall,147,8.81
17-08-2024,Cadbury,Online,129,8.8
17-08-2024,Cadbury,Retail,124,9.57
17-08-2024,Ferrero,Airport,291,9.39
17-08-2024,Ferrero,Mall,177,9.69
17-08-2024,Ferrero,Online,201,8.29
17-08-2024,Ferrero,Retail,113,8.01
17-08-2024,Godiva,Airport,199,9.2
17-08-2024,Godiva,Mall,172,8.62
17-08-2024,Godiva,Online,135,8.64
17-08-2024,Godiva,Retail,105,9.79
17-08-2024,Hershey,Airport,147,8.84
17-08-2024,Hershey,Mall,125,10.25
17-08-2024,Hershey,Online,150,9.39
17-08-2024,Hershey,Retail,107,9.16
17-08-2024,Lindt,Airport,170,8.7
17-08-2024,Lindt,Mall,181,8.67
17-08-2024,Lindt,Online,152,8.8
17-08-2024,Lindt,Retail,114,9.24
17-08-2024,Mars,Airport,158,8.81
17-08-2024,Mars,Mall,148,9.3
17-08-2024,Mars,Online,160,9.34
17-08-2024,Mars,Retail,106,9.28
18-08-2024,Cadbury,Airport,210,9.22
18-08-2024,Cadbury,Mall,207,9.12
18-08-2024,Cadbury,Online,185,8.44
18-08-2024,Cadbury,Retail,141,9.67
18-08-2024,Ferrero,Airport,214,9.24
18-08-2024,Ferrero,Mall,215,8.41
18-08-2024,Ferrero,Online,167,8.72
18-08-2024,Ferrero,Retail,146,9.19
18-08-2024,Godiva,Airport,149,8.96
18-08-2024,Godiva,Mall,199,8.32
18-08-2024,Godiva,Online,161,9.09
18-08-2024,Godiva,Retail,104,9.48
18-08-2024,Hershey,Airport,133,8.63
18-08-2024,Hershey,Mall,127,8.31
18-08-2024,Hershey,Online,165,8.06
18-08-2024,Hershey,Retail,127,8.73
18-08-2024,Lindt,Airport,213,9.24
18-08-2024,Lindt,Mall,204,9.01
18-08-2024,Lindt,Online,192,9.53
18-08-2024,Lindt,Retail,158,8.64
18-08-2024,Mars,Airport,191,9.18
18-08-2024,Mars,Mall,167,8.75
18-08-2024,Mars,Online,181,8.6
18-08-2024,Mars,Retail,112,8.17
19-08-2024,Cadbury,Airport,244,8.57
19-08-2024,Cadbury,Mall,238,9.7
19-08-2024,Cadbury,Online,186,9.26
19-08-2024,Cadbury,Retail,154,8.83
19-08-2024,Ferrero,Airport,213,9.09
19-08-2024,Ferrero,Mall,171,9.87
19-08-2024,Ferrero,Online,195,8.93
19-08-2024,Ferrero,Retail,128,9.01
19-08-2024,Godiva,Airport,195,8.88
19-08-2024,Godiva,Mall,101,9.02
19-08-2024,Godiva,Online,145,9.08
19-08-2024,Godiva,Retail,87,8.35
19-08-2024,Hershey,Airport,234,8.49
19-08-2024,Hershey,Mall,173,9.52
19-08-2024,Hershey,Online,130,9.29
19-08-2024,Hershey,Retail,130,9.29
19-08-2024,Lindt,Airport,212,9.16
19-08-2024,Lindt,Mall,208,9.61
19-08-2024,Lindt,Online,189,8.86
19-08-2024,Lindt,Retail,120,8.83
19-08-2024,Mars,Airport,222,8.78
19-08-2024,Mars,Mall,202,9.26
19-08-2024,Mars,Online,147,9.2
19-08-2024,Mars,Retail,120,10
20-08-2024,Cadbury,Airport,253,8.82
20-08-2024,Cadbury,Mall,184,9.08
20-08-2024,Cadbury,Online,200,8.93
20-08-2024,Cadbury,Retail,143,9
20-08-2024,Ferrero,Airport,215,8.5
20-08-2024,Ferrero,Mall,166,9.04
20-08-2024,Ferrero,Online,177,8.51
20-08-2024,Ferrero,Retail,141,9.09
20-08-2024,Godiva,Airport,207,9.41
20-08-2024,Godiva,Mall,167,8.94
20-08-2024,Godiva,Online,132,9.16
20-08-2024,Godiva,Retail,99,9.05
20-08-2024,Hershey,Airport,125,8.76
20-08-2024,Hershey,Mall,192,9.27
20-08-2024,Hershey,Online,183,9.3
20-08-2024,Hershey,Retail,126,9.21
20-08-2024,Lindt,Airport,233,9.29
20-08-2024,Lindt,Mall,166,9.46
20-08-2024,Lindt,Online,207,9.12
20-08-2024,Lindt,Retail,158,9.45
20-08-2024,Mars,Airport,182,8.97
20-08-2024,Mars,Mall,161,9.33
20-08-2024,Mars,Online,158,8.78
20-08-2024,Mars,Retail,129,9.22
21-08-2024,Cadbury,Airport,187,9.01
21-08-2024,Cadbury,Mall,145,9.11
21-08-2024,Cadbury,Online,192,8.5
21-08-2024,Cadbury,Retail,203,8.62
21-08-2024,Ferrero,Airport,222,8.6
21-08-2024,Ferrero,Mall,195,8.77
21-08-2024,Ferrero,Online,206,8.89
21-08-2024,Ferrero,Retail,153,8.61
21-08-2024,Godiva,Airport,130,8.96
21-08-2024,Godiva,Mall,183,9.55
21-08-2024,Godiva,Online,200,8.84
21-08-2024,Godiva,Retail,120,9.15
21-08-2024,Hershey,Airport,159,8.51
21-08-2024,Hershey,Mall,112,9.13
21-08-2024,Hershey,Online,130,8.83
21-08-2024,Hershey,Retail,111,9.06
21-08-2024,Lindt,Airport,226,9.25
21-08-2024,Lindt,Mall,192,8.9
21-08-2024,Lindt,Online,164,9.2
21-08-2024,Lindt,Retail,136,8.88
21-08-2024,Mars,Airport,246,8.56
21-08-2024,Mars,Mall,134,9.25
21-08-2024,Mars,Online,196,9.6
21-08-2024,Mars,Retail,135,9.09
22-08-2024,Cadbury,Airport,242,9.27
22-08-2024,Cadbury,Mall,258,9.11
22-08-2024,Cadbury,Online,142,9.38
22-08-2024,Cadbury,Retail,137,9.15
22-08-2024,Ferrero,Airport,274,8.77
22-08-2024,Ferrero,Mall,201,9.31
22-08-2024,Ferrero,Online,163,9.17
22-08-2024,Ferrero,Retail,141,8.66
22-08-2024,Godiva,Airport,147,9.38
22-08-2024,Godiva,Mall,137,8.2
22-08-2024,Godiva,Online,114,9.94
22-08-2024,Godiva,Retail,98,9.83
22-08-2024,Hershey,Airport,170,9.04
22-08-2024,Hershey,Mall,156,8.01
22-08-2024,Hershey,Online,151,8.59
22-08-2024,Hershey,Retail,135,8.51
22-08-2024,Lindt,Airport,166,8.43
22-08-2024,Lindt,Mall,169,9.98
22-08-2024,Lindt,Online,209,8.82
22-08-2024,Lindt,Retail,108,9.59
22-08-2024,Mars,Airport,167,8.33
22-08-2024,Mars,Mall,153,9.01
22-08-2024,Mars,Online,186,8.92
22-08-2024,Mars,Retail,165,9.11
23-08-2024,Cadbury,Airport,242,9.07
23-08-2024,Cadbury,Mall,189,9.21
23-08-2024,Cadbury,Online,175,8.67
23-08-2024,Cadbury,Retail,139,8.53
23-08-2024,Ferrero,Airport,216,8.93
23-08-2024,Ferrero,Mall,216,8.56
23-08-2024,Ferrero,Online,204,8.3
23-08-2024,Ferrero,Retail,124,9.64
23-08-2024,Godiva,Airport,234,8.98
23-08-2024,Godiva,Mall,173,9.45
23-08-2024,Godiva,Online,154,9.38
23-08-2024,Godiva,Retail,93,8.93
23-08-2024,Hershey,Airport,139,8.94
23-08-2024,Hershey,Mall,133,8.84
23-08-2024,Hershey,Online,114,8.38
23-08-2024,Hershey,Retail,126,8.93
23-08-2024,Lindt,Airport,210,9.09
23-08-2024,Lindt,Mall,239,9.65
23-08-2024,Lindt,Online,166,9.35
23-08-2024,Lindt,Retail,172,9.49
23-08-2024,Mars,Airport,213,9.07
23-08-2024,Mars,Mall,177,9.1
23-08-2024,Mars,Online,164,9.42
23-08-2024,Mars,Retail,131,9.05
24-08-2024,Cadbury,Airport,288,8.82
24-08-2024,Cadbury,Mall,179,8.71
24-08-2024,Cadbury,Online,251,9.57
24-08-2024,Cadbury,Retail,158,9.01
24-08-2024,Ferrero,Airport,277,8.58
24-08-2024,Ferrero,Mall,189,8.71
24-08-2024,Ferrero,Online,207,9.63
24-08-2024,Ferrero,Retail,135,8.86
24-08-2024,Godiva,Airport,143,9.23
24-08-2024,Godiva,Mall,208,8.55
24-08-2024,Godiva,Online,169,8.88
24-08-2024,Godiva,Retail,134,8.73
24-08-2024,Hershey,Airport,186,9.02
24-08-2024,Hershey,Mall,154,9.05
24-08-2024,Hershey,Online,148,9.11
24-08-2024,Hershey,Retail,114,9.33
24-08-2024,Lindt,Airport,255,8.45
24-08-2024,Lindt,Mall,128,9.22
24-08-2024,Lindt,Online,147,9.25
24-08-2024,Lindt,Retail,147,8.8
24-08-2024,Mars,Airport,214,9.09
24-08-2024,Mars,Mall,152,9.54
24-08-2024,Mars,Online,177,9.48
24-08-2024,Mars,Retail,114,8.05
25-08-2024,Cadbury,Airport,170,9.04
25-08-2024,Cadbury,Mall,228,8.98
25-08-2024,Cadbury,Online,188,9.43
25-08-2024,Cadbury,Retail,205,9
25-08-2024,Ferrero,Airport,215,9.67
25-08-2024,Ferrero,Mall,166,9.31
25-08-2024,Ferrero,Online,201,9.32
25-08-2024,Ferrero,Retail,135,9.71
25-08-2024,Godiva,Airport,148,9.14
25-08-2024,Godiva,Mall,131,8.85
25-08-2024,Godiva,Online,153,9
25-08-2024,Godiva,Retail,130,8.59
25-08-2024,Hershey,Airport,157,8.38
25-08-2024,Hershey,Mall,151,8.82
25-08-2024,Hershey,Online,151,9.61
25-08-2024,Hershey,Retail,88,8.35
25-08-2024,Lindt,Airport,215,8.98
25-08-2024,Lindt,Mall,202,9.01
25-08-2024,Lindt,Online,166,9.31
25-08-2024,Lindt,Retail,174,9.4
25-08-2024,Mars,Airport,208,8.14
25-08-2024,Mars,Mall,180,8.85
25-08-2024,Mars,Online,201,8.31
25-08-2024,Mars,Retail,123,9.3
26-08-2024,Cadbury,Airport,201,9.18
26-08-2024,Cadbury,Mall,208,8.97
26-08-2024,Cadbury,Online,166,8.56
26-08-2024,Cadbury,Retail,128,9.17
26-08-2024,Ferrero,Airport,181,8.67
26-08-2024,Ferrero,Mall,169,9.27
26-08-2024,Ferrero,Online,176,9.36
26-08-2024,Ferrero,Retail,127,9.38
26-08-2024,Godiva,Airport,211,9.2
26-08-2024,Godiva,Mall,198,8.83
26-08-2024,Godiva,Online,145,9.37
26-08-2024,Godiva,Retail,116,8.87
26-08-2024,Hershey,Airport,213,9.02
26-08-2024,Hershey,Mall,127,8.62
26-08-2024,Hershey,Online,142,8.8
26-08-2024,Hershey,Retail,136,8.37
26-08-2024,Lindt,Airport,185,9.56
26-08-2024,Lindt,Mall,198,8.99
26-08-2024,Lindt,Online,206,9.01
26-08-2024,Lindt,Retail,186,9.37
26-08-2024,Mars,Airport,208,9.26
26-08-2024,Mars,Mall,184,8.76
26-08-2024,Mars,Online,163,9.34
26-08-2024,Mars,Retail,123,8.37
27-08-2024,Cadbury,Airport,254,8.56
27-08-2024,Cadbury,Mall,158,8.92
27-08-2024,Cadbury,Online,212,9.85
27-08-2024,Cadbury,Retail,100,9
27-08-2024,Ferrero,Airport,245,9.43
27-08-2024,Ferrero,Mall,210,9.41
27-08-2024,Ferrero,Online,197,9.81
27-08-2024,Ferrero,Retail,169,9.39
27-08-2024,Godiva,Airport,213,8.57
27-08-2024,Godiva,Mall,152,8.82
27-08-2024,Godiva,Online,122,8.58
27-08-2024,Godiva,Retail,176,9.36
27-08-2024,Hershey,Airport,127,9.35
27-08-2024,Hershey,Mall,156,9.29
27-08-2024,Hershey,Online,152,9.31
27-08-2024,Hershey,Retail,105,8.16
27-08-2024,Lindt,Airport,200,9.35
27-08-2024,Lindt,Mall,203,8.97
27-08-2024,Lindt,Online,190,9.78
27-08-2024,Lindt,Retail,113,9.43
27-08-2024,Mars,Airport,224,9.59
27-08-2024,Mars,Mall,128,9.38
27-08-2024,Mars,Online,137,9.07
27-08-2024,Mars,Retail,113,8.53
28-08-2024,Cadbury,Airport,189,8.83
28-08-2024,Cadbury,Mall,204,9.28
28-08-2024,Cadbury,Online,190,8.84
